ID,lat,lon,geometry
8908,53.54539,-2.09231,POINT (-2.09231 53.54539)
8909,53.41177,-2.217394,POINT (-2.217394 53.41177)
8910,53.565473,-2.123505,POINT (-2.123505 53.565473)
8911,53.407282,-2.16078,POINT (-2.16078 53.407282)
8912,53.490537,-2.091357,POINT (-2.091357 53.490537)
8913,53.49017,-2.08746,POINT (-2.08746 53.49017)
8914,53.489361,-2.089184,POINT (-2.089184 53.489361)
8915,53.48808,-2.06797,POINT (-2.06797 53.48808)
8916,53.5424,-2.10343,POINT (-2.10343 53.5424)
8917,53.542842,-2.104168,POINT (-2.104168 53.542842)
8918,53.408259,-2.150069,POINT (-2.150069 53.408259)
8919,53.55018,-2.101204,POINT (-2.101204 53.55018)
8920,53.451986,-2.07277,POINT (-2.07277 53.451986)
8921,53.421905,-2.119778,POINT (-2.119778 53.421905)
8922,53.430272,-2.179346,POINT (-2.179346 53.430272)
8923,53.469425,-2.089623,POINT (-2.089623 53.469425)
8924,53.429048,-2.224736,POINT (-2.224736 53.429048)
8925,53.428582,-2.224224,POINT (-2.224224 53.428582)
8926,53.54427,-2.118956,POINT (-2.118956 53.54427)
8927,53.408106,-2.179496,POINT (-2.179496 53.408106)
8928,53.452647,-2.133107,POINT (-2.133107 53.452647)
8929,53.392187,-2.293599,POINT (-2.293599 53.392187)
8930,53.390831,-2.184796,POINT (-2.184796 53.390831)
8931,53.477692,-2.08167,POINT (-2.08167 53.477692)
8932,53.39218,-2.133097,POINT (-2.133097 53.39218)
8933,53.389738,-2.292822,POINT (-2.292822 53.389738)
8934,53.386936,-2.292453,POINT (-2.292453 53.386936)
8935,53.403248,-2.093601,POINT (-2.093601 53.403248)
8936,53.561675,-2.021238,POINT (-2.021238 53.561675)
8937,51.625053,-0.71165,POINT (-0.71165 51.625053)
8938,51.625251,-0.71168,POINT (-0.71168 51.625251)
8939,51.635321,-0.753489,POINT (-0.753489 51.635321)
8940,51.634591,-0.753667,POINT (-0.753667 51.634591)
8941,51.614795,-0.763785,POINT (-0.763785 51.614795)
8942,51.62272,-0.728615,POINT (-0.728615 51.62272)
8943,51.619281,-0.720376,POINT (-0.720376 51.619281)
8944,51.631105,-0.762952,POINT (-0.762952 51.631105)
8945,51.641223,-0.739014,POINT (-0.739014 51.641223)
8946,51.651039,-0.706479,POINT (-0.706479 51.651039)
8947,52.387153,-1.256546,POINT (-1.256546 52.387153)
8948,52.375427,-1.287034,POINT (-1.287034 52.375427)
8949,52.409603,-1.249967,POINT (-1.249967 52.409603)
8950,52.409705,-1.249196,POINT (-1.249196 52.409705)
8951,52.409547,-1.250857,POINT (-1.250857 52.409547)
8952,52.367092,-1.260378,POINT (-1.260378 52.367092)
8953,52.37406,-1.26087,POINT (-1.26087 52.37406)
8954,52.37429,-1.260887,POINT (-1.260887 52.37429)
8955,52.374619,-1.263387,POINT (-1.263387 52.374619)
8956,52.393495,-1.25599,POINT (-1.25599 52.393495)
8957,52.380361,-1.278261,POINT (-1.278261 52.380361)
8958,52.412078,-1.409101,POINT (-1.409101 52.412078)
8959,52.36151,-1.2576,POINT (-1.2576 52.36151)
8960,52.39806,-1.485211,POINT (-1.485211 52.39806)
8961,52.39753,-1.485205,POINT (-1.485205 52.39753)
8962,52.396785,-1.485354,POINT (-1.485354 52.396785)
8963,51.398095,0.110319,POINT (0.110319 51.398095)
8964,51.356644,0.105927,POINT (0.105927 51.356644)
8965,51.396999,0.175642,POINT (0.175642 51.396999)
8966,51.393095,0.177132,POINT (0.177132 51.393095)
8967,51.37338,0.0961,POINT (0.0961 51.37338)
8968,51.360764,0.27113,POINT (0.27113 51.360764)
8969,51.37259,0.088576,POINT (0.088576 51.37259)
8970,51.400938,0.113876,POINT (0.113876 51.400938)
8971,51.382649,0.160958,POINT (0.160958 51.382649)
8972,51.355742,-0.275281,POINT (-0.275281 51.355742)
8973,55.786932,-4.006558,POINT (-4.006558 55.786932)
8974,55.76815,-3.939689,POINT (-3.939689 55.76815)
8975,55.792835,-4.080339,POINT (-4.080339 55.792835)
8976,55.793251,-4.08202,POINT (-4.08202 55.793251)
8977,55.776702,-3.95113,POINT (-3.95113 55.776702)
8978,53.378689,-2.141459,POINT (-2.141459 53.378689)
8979,52.61153,1.725207,POINT (1.725207 52.61153)
8980,52.614632,1.724022,POINT (1.724022 52.614632)
8981,52.60948,1.726516,POINT (1.726516 52.60948)
8982,52.611141,1.733562,POINT (1.733562 52.611141)
8983,52.613105,1.737679,POINT (1.737679 52.613105)
8984,52.610254,1.737801,POINT (1.737801 52.610254)
8985,52.597449,1.735401,POINT (1.735401 52.597449)
8986,52.605282,1.726104,POINT (1.726104 52.605282)
8987,52.60584,1.726966,POINT (1.726966 52.60584)
8988,52.581458,1.728755,POINT (1.728755 52.581458)
8989,52.555985,1.71309,POINT (1.71309 52.555985)
8990,52.593724,1.722232,POINT (1.722232 52.593724)
8991,51.461166,-2.114967,POINT (-2.114967 51.461166)
8992,51.461761,-2.113596,POINT (-2.113596 51.461761)
8993,51.461294,-2.111245,POINT (-2.111245 51.461294)
8994,51.513848,-2.109768,POINT (-2.109768 51.513848)
8995,51.452717,-2.111346,POINT (-2.111346 51.452717)
8996,51.45736,-2.11675,POINT (-2.11675 51.45736)
8997,51.456391,-2.115774,POINT (-2.115774 51.456391)
8998,51.444595,-2.080157,POINT (-2.080157 51.444595)
8999,51.364285,-0.298923,POINT (-0.298923 51.364285)
9000,51.363663,-0.299143,POINT (-0.299143 51.363663)
9001,51.368099,-0.305964,POINT (-0.305964 51.368099)
9002,51.36746,-0.306305,POINT (-0.306305 51.36746)
9003,51.374379,-0.303971,POINT (-0.303971 51.374379)
9004,51.36545,-0.31166,POINT (-0.31166 51.36545)
9005,51.383661,-1.322069,POINT (-1.322069 51.383661)
9006,51.404095,-1.305943,POINT (-1.305943 51.404095)
9007,51.401282,-1.309333,POINT (-1.309333 51.401282)
9008,51.398998,-1.2194,POINT (-1.2194 51.398998)
9009,51.398735,-1.219003,POINT (-1.219003 51.398735)
9010,51.401765,-1.321065,POINT (-1.321065 51.401765)
9011,51.400555,-1.321072,POINT (-1.321072 51.400555)
9012,51.40002,-1.324062,POINT (-1.324062 51.40002)
9013,51.400845,-1.323316,POINT (-1.323316 51.400845)
9014,51.403564,-1.323241,POINT (-1.323241 51.403564)
9015,51.406493,-1.326344,POINT (-1.326344 51.406493)
9016,51.403591,-1.332684,POINT (-1.332684 51.403591)
9017,51.400931,-1.327227,POINT (-1.327227 51.400931)
9018,51.400954,-1.327693,POINT (-1.327693 51.400954)
9019,51.406749,-1.332618,POINT (-1.332618 51.406749)
9020,51.448921,-1.31031,POINT (-1.31031 51.448921)
9021,51.396999,-1.32025,POINT (-1.32025 51.396999)
9022,51.399555,-1.325239,POINT (-1.325239 51.399555)
9023,51.393756,-1.323205,POINT (-1.323205 51.393756)
9024,51.393436,-1.323133,POINT (-1.323133 51.393436)
9025,51.394119,-1.323402,POINT (-1.323402 51.394119)
9026,51.395529,-1.322893,POINT (-1.322893 51.395529)
9027,51.398132,-1.322422,POINT (-1.322422 51.398132)
9028,51.566745,-1.239634,POINT (-1.239634 51.566745)
9029,51.412515,-1.365519,POINT (-1.365519 51.412515)
9030,51.42374,-1.328098,POINT (-1.328098 51.42374)
9031,51.424781,-1.329515,POINT (-1.329515 51.424781)
9032,51.412375,-1.359479,POINT (-1.359479 51.412375)
9033,51.464135,-1.345669,POINT (-1.345669 51.464135)
9034,51.400405,-1.317299,POINT (-1.317299 51.400405)
9035,51.400093,-1.317233,POINT (-1.317233 51.400093)
9036,51.399366,-1.316574,POINT (-1.316574 51.399366)
9037,51.393878,-1.316984,POINT (-1.316984 51.393878)
9038,51.393216,-1.315898,POINT (-1.315898 51.393216)
9039,51.395905,-1.316038,POINT (-1.316038 51.395905)
9040,51.395777,-1.315461,POINT (-1.315461 51.395777)
9041,51.393029,-1.315692,POINT (-1.315692 51.393029)
9042,51.396558,-1.316837,POINT (-1.316837 51.396558)
9043,51.395699,-1.314874,POINT (-1.314874 51.395699)
9044,51.392787,-1.315347,POINT (-1.315347 51.392787)
9045,51.395941,-1.316437,POINT (-1.316437 51.395941)
9046,51.398943,-1.330425,POINT (-1.330425 51.398943)
9047,51.39897,-1.32774,POINT (-1.32774 51.39897)
9048,51.39915,-1.32886,POINT (-1.32886 51.39915)
9049,51.39864,-1.33046,POINT (-1.33046 51.39864)
9050,51.39668,-1.32689,POINT (-1.32689 51.39668)
9051,51.396051,-1.335165,POINT (-1.335165 51.396051)
9052,51.571696,-1.313199,POINT (-1.313199 51.571696)
9053,51.57201,-1.310267,POINT (-1.310267 51.57201)
9054,51.572166,-1.310449,POINT (-1.310449 51.572166)
9055,51.57393,-1.314339,POINT (-1.314339 51.57393)
9056,51.570923,-1.31295,POINT (-1.31295 51.570923)
9057,51.574389,-1.314446,POINT (-1.314446 51.574389)
9058,51.572354,-1.313492,POINT (-1.313492 51.572354)
9059,51.570764,-1.3127,POINT (-1.3127 51.570764)
9060,51.574806,-1.314788,POINT (-1.314788 51.574806)
9061,51.575013,-1.31542,POINT (-1.31542 51.575013)
9062,51.39959,-1.29344,POINT (-1.29344 51.39959)
9063,51.383636,-1.315079,POINT (-1.315079 51.383636)
9064,51.404488,-1.260714,POINT (-1.260714 51.404488)
9065,51.405701,-1.266387,POINT (-1.266387 51.405701)
9066,51.414644,-1.331022,POINT (-1.331022 51.414644)
9067,51.396573,-1.227549,POINT (-1.227549 51.396573)
9068,51.51594,-1.251401,POINT (-1.251401 51.51594)
9069,51.579105,-0.710682,POINT (-0.710682 51.579105)
9070,51.524101,-0.715748,POINT (-0.715748 51.524101)
9071,51.511245,-0.714382,POINT (-0.714382 51.511245)
9072,51.573581,-0.761387,POINT (-0.761387 51.573581)
9073,51.574198,-0.760298,POINT (-0.760298 51.574198)
9074,51.577342,-0.708786,POINT (-0.708786 51.577342)
9075,51.527287,-0.732323,POINT (-0.732323 51.527287)
9076,51.600627,-0.709418,POINT (-0.709418 51.600627)
9077,51.521221,-0.635402,POINT (-0.635402 51.521221)
9078,51.525259,-0.739616,POINT (-0.739616 51.525259)
9079,51.512431,-0.747337,POINT (-0.747337 51.512431)
9080,52.47039,-1.716644,POINT (-1.716644 52.47039)
9081,52.467652,-1.7143,POINT (-1.7143 52.467652)
9082,52.581405,-1.124759,POINT (-1.124759 52.581405)
9083,52.581568,-1.121311,POINT (-1.121311 52.581568)
9084,52.631494,-1.134892,POINT (-1.134892 52.631494)
9085,52.631298,-1.13555,POINT (-1.13555 52.631298)
9086,52.58164,-1.127313,POINT (-1.127313 52.58164)
9087,52.629031,-1.156807,POINT (-1.156807 52.629031)
9088,52.628936,-1.157071,POINT (-1.157071 52.628936)
9089,52.62668,-1.153029,POINT (-1.153029 52.62668)
9090,52.627656,-1.157588,POINT (-1.157588 52.627656)
9091,52.631652,-1.146534,POINT (-1.146534 52.631652)
9092,52.6232,-1.131876,POINT (-1.131876 52.6232)
9093,52.62072,-1.133915,POINT (-1.133915 52.62072)
9094,52.619299,-1.135637,POINT (-1.135637 52.619299)
9095,52.61752,-1.139343,POINT (-1.139343 52.61752)
9096,52.585329,-1.125274,POINT (-1.125274 52.585329)
9097,52.494319,-1.257026,POINT (-1.257026 52.494319)
9098,52.631519,-1.133358,POINT (-1.133358 52.631519)
9099,52.63563,-1.143596,POINT (-1.143596 52.63563)
9100,51.381827,-2.806246,POINT (-2.806246 51.381827)
9101,51.381558,-2.806812,POINT (-2.806812 51.381558)
9102,51.381069,-2.808293,POINT (-2.808293 51.381069)
9103,51.3767,-2.725675,POINT (-2.725675 51.3767)
9104,51.474445,-2.795827,POINT (-2.795827 51.474445)
9105,51.49019,-2.688709,POINT (-2.688709 51.49019)
9106,51.491207,-2.68845,POINT (-2.68845 51.491207)
9107,51.474899,-2.724,POINT (-2.724 51.474899)
9108,51.40536,-2.766074,POINT (-2.766074 51.40536)
9109,51.489131,-2.71691,POINT (-2.71691 51.489131)
9110,51.386679,-2.713645,POINT (-2.713645 51.386679)
9111,51.386874,-2.714604,POINT (-2.714604 51.386874)
9112,51.4701,-2.792845,POINT (-2.792845 51.4701)
9113,51.502861,-2.694729,POINT (-2.694729 51.502861)
9114,51.43852,-2.764136,POINT (-2.764136 51.43852)
9115,51.433473,-0.519663,POINT (-0.519663 51.433473)
9116,51.434299,-0.523634,POINT (-0.523634 51.434299)
9117,51.434011,-0.525276,POINT (-0.525276 51.434011)
9118,51.434125,-0.525641,POINT (-0.525641 51.434125)
9119,51.458751,-0.446136,POINT (-0.446136 51.458751)
9120,51.460584,-0.447646,POINT (-0.447646 51.460584)
9121,51.435257,-0.513484,POINT (-0.513484 51.435257)
9122,51.435921,-0.512224,POINT (-0.512224 51.435921)
9123,51.434838,-0.510245,POINT (-0.510245 51.434838)
9124,51.437183,-0.536808,POINT (-0.536808 51.437183)
9125,51.436172,-0.50124,POINT (-0.50124 51.436172)
9126,51.433951,-0.495378,POINT (-0.495378 51.433951)
9127,51.431971,-0.458354,POINT (-0.458354 51.431971)
9128,51.429372,-0.500629,POINT (-0.500629 51.429372)
9129,51.451018,-0.475517,POINT (-0.475517 51.451018)
9130,51.451315,-0.475893,POINT (-0.475893 51.451315)
9131,51.457889,-0.471292,POINT (-0.471292 51.457889)
9132,51.442614,-0.474477,POINT (-0.474477 51.442614)
9133,51.44526,-0.473571,POINT (-0.473571 51.44526)
9134,51.451351,-0.437488,POINT (-0.437488 51.451351)
9135,51.432429,-0.510981,POINT (-0.510981 51.432429)
9136,51.43248,-0.510704,POINT (-0.510704 51.43248)
9137,51.428699,-0.4697,POINT (-0.4697 51.428699)
9138,51.446196,-0.446355,POINT (-0.446355 51.446196)
9139,51.4605,-0.439268,POINT (-0.439268 51.4605)
9140,51.461367,-0.436472,POINT (-0.436472 51.461367)
9141,51.438297,-0.569504,POINT (-0.569504 51.438297)
9142,51.373699,-0.362843,POINT (-0.362843 51.373699)
9143,51.367889,-0.366621,POINT (-0.366621 51.367889)
9144,51.376552,-0.492727,POINT (-0.492727 51.376552)
9145,51.367099,-0.395684,POINT (-0.395684 51.367099)
9146,51.394842,-0.448042,POINT (-0.448042 51.394842)
9147,51.366909,-0.444821,POINT (-0.444821 51.366909)
9148,51.373564,-0.338788,POINT (-0.338788 51.373564)
9149,51.389142,-0.485213,POINT (-0.485213 51.389142)
9150,51.391927,-0.436282,POINT (-0.436282 51.391927)
9151,51.375422,-0.454544,POINT (-0.454544 51.375422)
9152,51.373045,-0.454871,POINT (-0.454871 51.373045)
9153,51.378851,-0.31886,POINT (-0.31886 51.378851)
9154,51.372216,-0.290224,POINT (-0.290224 51.372216)
9155,51.38316,-0.50577,POINT (-0.50577 51.38316)
9156,51.41853,-1.514735,POINT (-1.514735 51.41853)
9157,51.418442,-1.513915,POINT (-1.513915 51.418442)
9158,51.416992,-1.514723,POINT (-1.514723 51.416992)
9159,51.412501,-1.516501,POINT (-1.516501 51.412501)
9160,51.413148,-1.516248,POINT (-1.516248 51.413148)
9161,51.413895,-1.512,POINT (-1.512 51.413895)
9162,51.414411,-1.515664,POINT (-1.515664 51.414411)
9163,51.458219,-1.480523,POINT (-1.480523 51.458219)
9164,55.825888,-4.039135,POINT (-4.039135 55.825888)
9165,55.83416,-4.12173,POINT (-4.12173 55.83416)
9166,55.833698,-4.065752,POINT (-4.065752 55.833698)
9167,53.394623,-2.638069,POINT (-2.638069 53.394623)
9168,53.395527,-2.88224,POINT (-2.88224 53.395527)
9169,53.383299,-2.59793,POINT (-2.59793 53.383299)
9170,53.393051,-2.593272,POINT (-2.593272 53.393051)
9171,53.394053,-2.593779,POINT (-2.593779 53.394053)
9172,53.39267,-2.595296,POINT (-2.595296 53.39267)
9173,53.397161,-2.5984,POINT (-2.5984 53.397161)
9174,53.396675,-2.595931,POINT (-2.595931 53.396675)
9175,53.398634,-2.594933,POINT (-2.594933 53.398634)
9176,53.392142,-2.596331,POINT (-2.596331 53.392142)
9177,53.360262,-2.735328,POINT (-2.735328 53.360262)
9178,53.361694,-2.74134,POINT (-2.74134 53.361694)
9179,53.3652,-2.739542,POINT (-2.739542 53.3652)
9180,53.361116,-2.739748,POINT (-2.739748 53.361116)
9181,53.385393,-2.71217,POINT (-2.71217 53.385393)
9182,53.371754,-2.730385,POINT (-2.730385 53.371754)
9183,53.363445,-2.725065,POINT (-2.725065 53.363445)
9184,53.373377,-2.873016,POINT (-2.873016 53.373377)
9185,53.35797,-2.834598,POINT (-2.834598 53.35797)
9186,53.386346,-2.602804,POINT (-2.602804 53.386346)
9187,53.387583,-2.60127,POINT (-2.60127 53.387583)
9188,53.3969,-2.55558,POINT (-2.55558 53.3969)
9189,53.387497,-2.591352,POINT (-2.591352 53.387497)
9190,53.387627,-2.591072,POINT (-2.591072 53.387627)
9191,53.420442,-2.598185,POINT (-2.598185 53.420442)
9192,53.400169,-2.593937,POINT (-2.593937 53.400169)
9193,53.407236,-2.597558,POINT (-2.597558 53.407236)
9194,53.413907,-2.526377,POINT (-2.526377 53.413907)
9195,53.367158,-2.723531,POINT (-2.723531 53.367158)
9196,53.370929,-2.722995,POINT (-2.722995 53.370929)
9197,53.371448,-2.724386,POINT (-2.724386 53.371448)
9198,53.380833,-2.599358,POINT (-2.599358 53.380833)
9199,53.37895,-2.596671,POINT (-2.596671 53.37895)
9200,53.381104,-2.728711,POINT (-2.728711 53.381104)
9201,53.419578,-2.782839,POINT (-2.782839 53.419578)
9202,53.415242,-2.543153,POINT (-2.543153 53.415242)
9203,53.365248,-2.715336,POINT (-2.715336 53.365248)
9204,53.396267,-2.570286,POINT (-2.570286 53.396267)
9205,53.393697,-2.601856,POINT (-2.601856 53.393697)
9206,53.372101,-2.2537,POINT (-2.2537 53.372101)
9207,53.425255,-2.317418,POINT (-2.317418 53.425255)
9208,53.356606,-2.290598,POINT (-2.290598 53.356606)
9209,53.364237,-2.24096,POINT (-2.24096 53.364237)
9210,53.430532,-2.318762,POINT (-2.318762 53.430532)
9211,53.428157,-2.323003,POINT (-2.323003 53.428157)
9212,53.412376,-2.31989,POINT (-2.31989 53.412376)
9213,53.386784,-2.354004,POINT (-2.354004 53.386784)
9214,53.364216,-2.297829,POINT (-2.297829 53.364216)
9215,53.42447,-2.324096,POINT (-2.324096 53.42447)
9216,53.423593,-2.326084,POINT (-2.326084 53.423593)
9217,53.384013,-2.134659,POINT (-2.134659 53.384013)
9218,53.385216,-2.135603,POINT (-2.135603 53.385216)
9219,53.403497,-2.35017,POINT (-2.35017 53.403497)
9220,53.379148,-2.258594,POINT (-2.258594 53.379148)
9221,53.358719,-2.288444,POINT (-2.288444 53.358719)
9222,53.356306,-2.29309,POINT (-2.29309 53.356306)
9223,53.368721,-2.267531,POINT (-2.267531 53.368721)
9224,53.366591,-2.260528,POINT (-2.260528 53.366591)
9225,53.39518,-2.350754,POINT (-2.350754 53.39518)
9226,53.42158,-2.329303,POINT (-2.329303 53.42158)
9227,53.429768,-2.412083,POINT (-2.412083 53.429768)
9228,52.451333,-1.198356,POINT (-1.198356 52.451333)
9229,52.455584,-1.198722,POINT (-1.198722 52.455584)
9230,52.457659,-1.202361,POINT (-1.202361 52.457659)
9231,52.407318,-1.597587,POINT (-1.597587 52.407318)
9232,52.433498,-1.55593,POINT (-1.55593 52.433498)
9233,52.433589,-1.555887,POINT (-1.555887 52.433589)
9234,51.507702,-1.532135,POINT (-1.532135 51.507702)
9235,52.430843,-1.404562,POINT (-1.404562 52.430843)
9236,52.431689,-1.42804,POINT (-1.42804 52.431689)
9237,51.512711,-1.723056,POINT (-1.723056 51.512711)
9238,51.410405,-0.508057,POINT (-0.508057 51.410405)
9239,51.4053,-0.510157,POINT (-0.510157 51.4053)
9240,51.434906,-0.529651,POINT (-0.529651 51.434906)
9241,51.448975,-0.575311,POINT (-0.575311 51.448975)
9242,53.501514,-3.002185,POINT (-3.002185 53.501514)
9243,51.4148,-1.5419,POINT (-1.5419 51.4148)
45112,69.392448,20.268423,POINT (20.268423 69.392448)
45115,69.771981,21.02699,POINT (21.02699 69.771981)
45116,69.792427,20.939286,POINT (20.939286 69.792427)
45117,69.940785,22.050145,POINT (22.050145 69.940785)
45118,69.541689,20.550604,POINT (20.550604 69.541689)
45123,70.43437,24.50215,POINT (24.50215 70.43437)
45124,70.433843,24.501341,POINT (24.501341 70.433843)
45129,70.432027,24.506949,POINT (24.506949 70.432027)
45130,70.432146,24.505947,POINT (24.505947 70.432146)
45131,70.431902,24.505254,POINT (24.505254 70.431902)
45133,70.06689,24.98284,POINT (24.98284 70.06689)
45134,70.051089,24.970803,POINT (24.970803 70.051089)
45135,70.051386,24.967318,POINT (24.967318 70.051386)
45136,70.478106,25.065907,POINT (25.065907 70.478106)
45137,70.477647,25.067299,POINT (25.067299 70.477647)
45138,69.472611,25.518111,POINT (25.518111 69.472611)
45139,69.47191,25.509351,POINT (25.509351 69.47191)
45140,70.171581,28.555565,POINT (28.555565 70.171581)
45142,69.68664,29.987385,POINT (29.987385 69.68664)
45145,69.72065,29.88413,POINT (29.88413 69.72065)
45146,58.629772,6.081205,POINT (6.081205 58.629772)
45147,58.63238,6.07819,POINT (6.07819 58.63238)
45148,58.631861,6.077764,POINT (6.077764 58.631861)
45149,58.82104,9.077328,POINT (9.077328 58.82104)
45150,58.82066,9.07379,POINT (9.07379 58.82066)
45151,58.820408,9.074264,POINT (9.074264 58.820408)
45152,58.346874,8.59691,POINT (8.59691 58.346874)
45153,58.34579,8.59644,POINT (8.59644 58.34579)
45154,58.3429,8.59049,POINT (8.59049 58.3429)
45155,58.34303,8.59186,POINT (8.59186 58.34303)
45156,58.12415,7.95396,POINT (7.95396 58.12415)
45157,58.406157,6.62367,POINT (6.62367 58.406157)
45158,58.83403,5.732359,POINT (5.732359 58.83403)
45159,58.769602,5.857011,POINT (5.857011 58.769602)
45160,58.44932,6.564249,POINT (6.564249 58.44932)
45161,58.4798,8.72277,POINT (8.72277 58.4798)
45162,58.48178,8.72212,POINT (8.72212 58.48178)
45163,58.481086,8.722318,POINT (8.722318 58.481086)
45164,58.46089,6.538824,POINT (6.538824 58.46089)
45165,58.202359,8.071335,POINT (8.071335 58.202359)
45166,58.186882,8.160754,POINT (8.160754 58.186882)
45167,58.188888,8.157267,POINT (8.157267 58.188888)
45168,58.18852,8.15905,POINT (8.15905 58.18852)
45169,58.2628,8.39591,POINT (8.39591 58.2628)
45170,58.26252,8.39649,POINT (8.39649 58.26252)
45171,58.17774,8.12642,POINT (8.12642 58.17774)
45172,58.17927,8.13158,POINT (8.13158 58.17927)
45173,58.17481,8.13098,POINT (8.13098 58.17481)
45174,58.17816,8.12849,POINT (8.12849 58.17816)
45175,58.177397,8.130672,POINT (8.130672 58.177397)
45176,58.341326,8.567934,POINT (8.567934 58.341326)
45177,58.342051,8.568923,POINT (8.568923 58.342051)
45178,58.341858,8.569566,POINT (8.569566 58.341858)
45179,58.34146,8.56898,POINT (8.56898 58.34146)
45180,58.463626,8.762442,POINT (8.762442 58.463626)
45181,58.462751,8.757852,POINT (8.757852 58.462751)
45182,58.45914,8.76401,POINT (8.76401 58.45914)
45183,58.152761,8.02474,POINT (8.02474 58.152761)
45184,58.025049,7.456351,POINT (7.456351 58.025049)
45185,58.03009,7.45576,POINT (7.45576 58.03009)
45186,58.02583,7.45172,POINT (7.45172 58.02583)
45187,58.02819,7.45261,POINT (7.45261 58.02819)
45188,58.027714,7.474539,POINT (7.474539 58.027714)
45189,58.027736,7.47524,POINT (7.47524 58.027736)
45190,58.028027,7.475183,POINT (7.475183 58.028027)
45191,58.871179,5.740847,POINT (5.740847 58.871179)
45192,58.628792,8.916514,POINT (8.916514 58.628792)
45193,58.147769,7.991442,POINT (7.991442 58.147769)
45194,58.147571,7.99456,POINT (7.99456 58.147571)
45195,58.14491,7.99195,POINT (7.99195 58.14491)
45196,58.14743,7.996587,POINT (7.996587 58.14743)
45197,58.143954,7.99493,POINT (7.99493 58.143954)
45198,58.142468,7.995574,POINT (7.995574 58.142468)
45199,58.1449,7.99536,POINT (7.99536 58.1449)
45200,58.147918,7.996894,POINT (7.996894 58.147918)
45201,58.41622,8.70089,POINT (8.70089 58.41622)
45202,58.474878,8.745497,POINT (8.745497 58.474878)
45203,58.145237,7.988519,POINT (7.988519 58.145237)
45204,58.148209,7.989035,POINT (7.989035 58.148209)
45205,58.15545,7.10245,POINT (7.10245 58.15545)
45206,58.15652,7.10296,POINT (7.10296 58.15652)
45207,58.135323,7.856773,POINT (7.856773 58.135323)
45208,58.18854,8.15498,POINT (8.15498 58.18854)
45209,58.18503,8.14939,POINT (8.14939 58.18503)
45210,58.1886,8.1567,POINT (8.1567 58.1886)
45211,58.17456,8.12673,POINT (8.12673 58.17456)
45212,58.17251,8.12441,POINT (8.12441 58.17251)
45213,58.17366,8.12904,POINT (8.12904 58.17366)
45214,58.77161,5.847608,POINT (5.847608 58.77161)
45215,58.77073,5.84507,POINT (5.84507 58.77073)
45216,58.7677,5.84805,POINT (5.84805 58.7677)
45217,58.83009,5.726544,POINT (5.726544 58.83009)
45218,58.150437,8.000992,POINT (8.000992 58.150437)
45219,58.153024,8.003326,POINT (8.003326 58.153024)
45220,58.46439,8.70998,POINT (8.70998 58.46439)
45221,58.23646,8.29901,POINT (8.29901 58.23646)
45222,58.236828,8.299077,POINT (8.299077 58.236828)
45223,58.236758,8.298786,POINT (8.298786 58.236758)
45224,58.178414,8.134679,POINT (8.134679 58.178414)
45225,58.17896,8.13407,POINT (8.13407 58.17896)
45226,58.17881,8.13271,POINT (8.13271 58.17881)
45227,58.873175,5.720822,POINT (5.720822 58.873175)
45228,58.86922,5.71666,POINT (5.71666 58.86922)
45229,58.33737,8.59374,POINT (8.59374 58.33737)
45230,58.33906,8.5918,POINT (8.5918 58.33906)
45231,58.12538,7.96376,POINT (7.96376 58.12538)
45232,58.526279,6.126515,POINT (6.126515 58.526279)
45233,58.52703,6.127353,POINT (6.127353 58.52703)
45234,58.848059,5.73783,POINT (5.73783 58.848059)
45235,58.615281,8.901498,POINT (8.901498 58.615281)
45236,58.615644,8.901557,POINT (8.901557 58.615644)
45237,58.46103,6.54436,POINT (6.54436 58.46103)
45238,58.166492,8.093018,POINT (8.093018 58.166492)
45239,58.15675,7.83581,POINT (7.83581 58.15675)
45240,58.467732,8.720117,POINT (8.720117 58.467732)
45241,58.468246,8.721073,POINT (8.721073 58.468246)
45242,58.216172,7.922208,POINT (7.922208 58.216172)
45243,58.106202,7.97498,POINT (7.97498 58.106202)
45244,58.239686,8.297891,POINT (8.297891 58.239686)
45245,58.239603,8.296731,POINT (8.296731 58.239603)
45246,58.23948,8.29749,POINT (8.29749 58.23948)
45247,58.159373,7.98635,POINT (7.98635 58.159373)
45248,58.163762,7.982673,POINT (7.982673 58.163762)
45249,58.16525,7.98301,POINT (7.98301 58.16525)
45250,58.46598,8.71795,POINT (8.71795 58.46598)
45251,58.46346,8.71666,POINT (8.71666 58.46346)
45252,58.46169,8.7167,POINT (8.7167 58.46169)
45254,58.87198,9.372139,POINT (9.372139 58.87198)
45255,58.246588,8.378916,POINT (8.378916 58.246588)
45256,58.24814,8.37631,POINT (8.37631 58.24814)
45257,58.24906,8.37418,POINT (8.37418 58.24906)
45258,58.180971,7.931362,POINT (7.931362 58.180971)
45259,58.18092,7.93057,POINT (7.93057 58.18092)
45260,58.87535,5.72266,POINT (5.72266 58.87535)
45261,58.87645,5.7204,POINT (5.7204 58.87645)
45262,58.87745,5.72328,POINT (5.72328 58.87745)
45263,58.87837,5.72072,POINT (5.72072 58.87837)
45264,58.143447,7.981798,POINT (7.981798 58.143447)
45265,58.294031,6.666153,POINT (6.666153 58.294031)
45266,58.29842,6.66627,POINT (6.66627 58.29842)
45269,58.22085,7.013427,POINT (7.013427 58.22085)
